consec	entered	SN	date	ID	geno	tment	sm	no_data_sheet	Obs	HHMMSS	FTime	EBal.	Photo	Cond	Ci	FCnt	DCnt	Fo	Fm	Fo.	Fm.	Fs	Fv.Fm	Fv..Fm.	PhiPS2	Adark	RedAbs	BlueAbs	X.Blue	LeafAbs	PhiCO2	qP	qN	NPQ	ParIn.Fs	PS2.1	ETR	Trmmol	VpdL	CTleaf	Area	BLC_1	StmRat	BLCond	Tair	Tleaf	TBlk	CO2R	CO2S	H2OR	H2OS	RH_R	RH_S	Flow	PARi	PARgrp	genotmentPARgrp	PARo	Press	CsMch	HsMch	StableF	BLCslope	BLCoffst	f_parin	f_parout	alphaK	Status	fda	Trans	Tair_K	Twall_K	R.W.m2.	Tl.Ta	SVTleaf	h2o_i	h20diff	CTair	SVTair	CndTotal	vp_kPa	VpdA	CndCO2	Ci_Pa	Ci.Ca	RHsfc	C2sfc	AHs.Cs	Fv	PARabs	Fv.	qP_Fo	qN_Fo
503	6018	PSC-1283	120903	2209	bro	co	18	NA	113	14:42:05	3407	0	24.53092416	0.28536583	224.238967	25	24	299.046875	1504.848022	273.7587891	489.2253418	354.5336914	0.80127769	0.44042394	0.275316176	-1	0.87	0.92	9.926032066	0.874963016	0.01622627	0.625116282	0.824978932	2.07598134	1599.069458	0.5	192.6010977	8.704292259	2.403723507	24.80038452	2	4.644859791	1	9.289719582	22.90028572	24.80038452	22.12495422	399.1019897	380.5435181	3.670580149	9.417640686	10.26707649	26.34232903	300.0601196	1798.283447	1800	broco1800	68.23508453	78.39641571	41.42029572	1.093834758	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500300598	0.008704292	297.9503845	296.0502857	287.7253451	-0.47006952	3.142032781	40.07878106	30.66114037	23.85033512	2.968154171	0.276861085	0.738309274	2.229844897	0.173782694	17.57953128	0.58925972	23.89433395	376.9786368	0.015548629	1205.801147	1573.431509	215.4665527	0.708238176	0.842280407
504	6034	PSC-1283	120903	2209	bro	co	18	NA	129	14:50:05	3886.5	0	27.29824549	0.241861902	175.8289676	26	25	299.046875	1504.848022	271.4936523	476.0876465	354.7429199	0.80127769	0.429740187	0.254878965	-1	0.87	0.92	8.980059624	0.87449003	0.01628675	0.59310014	0.834115807	2.160863412	1798.441772	0.5	200.4265463	9.961641039	3.213438278	28.74308014	2	4.644859791	1	9.289719582	22.99712944	28.74308014	22.126297	399.8497009	379.1357422	2.976383448	9.553161621	8.276601791	26.56503105	300.0397949	1986.873535	2000	broco2000	86.74196625	78.39601135	40.94574738	1.103621364	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500198975	0.009961641	301.8930801	296.1471294	317.8997585	-0.74865633	3.962368045	50.54298014	40.98981852	25.87010479	3.348409676	0.235724707	0.748929767	2.599479909	0.147867306	13.78428974	0.463762574	18.51032633	375.1687084	0.013468592	1205.801147	1737.501097	204.5939941	0.685405546	0.853175814
638	8688	PSC-1283	120904	2355	bro	co	-	NA	51	14:44:27	1603.5	0	-5.723106029	0.195974392	431.4697331	20	20	0	0	344.159668	1388.31189	372.9597168	#DIV/0!	0.752102052	0.731357399	-1	0.87	0.92	0	0.87	-4.422096842	0.972417768	4.03391803	-1	48.10190582	0.5	15.30316286	5.50973887	2.202232422	21.6997242	2	4.644859791	1	9.289719582	23.13372803	21.6997242	22.12476349	400.6729736	403.0082092	1.498786211	5.153243542	4.123996735	14.17944622	299.9813843	1.227665901	0	broco0	45.71886063	78.21647644	41.76796722	0.944880366	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499906921	0.005509739	294.8497242	296.283728	0.19642654	-0.908066225	2.605300974	33.30885119	28.15560765	22.41672611	2.721700376	0.191925562	0.403068552	2.318631824	0.120310784	33.74804221	1.07062269	15.59424941	403.8399021	-0.002209973	0	1.068069334	1044.152222	0.731357399	#DIV/0!
637	8683	PSC-1283	120904	2355	bro	co	-	NA	46	14:42:10	1467.5	0	-2.140337481	0.217560846	399.0883203	19	19	0	0	341.3708496	1325.895264	387.8530273	#DIV/0!	0.742535584	0.707478382	-1	0.87	0.92	7.14273262	0.873571366	-0.027358991	0.952787176	3.884031883	-1	101.9656448	0.5	31.5090594	5.938026005	2.142994208	21.45460129	2	4.644859791	1	9.289719582	23.09951973	21.45460129	22.12623787	401.0088196	400.848877	1.47766149	5.414915562	4.07419014	14.92993832	299.9995422	47.71280289	50	broco50	37.38303375	78.21455383	41.53304291	0.943043113	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499997711	0.005938026	294.6046013	296.2495197	7.634048291	-0.944716627	2.566519412	32.81383434	27.39891878	22.27706051	2.69867644	0.21258227	0.423525205	2.275151235	0.133302419	31.21451491	0.995607929	16.82278512	401.1599149	-0.000897558	0	41.68053841	984.5244141	0.707478382	#DIV/0!
636	8677	PSC-1283	120904	2355	bro	co	-	NA	40	14:39:38	1314.5	0	1.124510593	0.245405296	373.6451432	18	18	0	0	334.5305176	1216.765015	404.8129883	#DIV/0!	0.725065634	0.667303889	-1	0.87	0.92	8.896215439	0.874448108	0.02384996	0.920335839	3.637231734	-1	200.8119659	0.5	58.58916256	6.462791447	2.074990138	20.91653252	2	4.644859791	1	9.289719582	22.9284687	20.91653252	22.12767792	400.2256165	397.7623291	0.933141887	5.218911648	2.599447966	14.53829098	300.019043	101.8678665	100	broco100	67.58702087	78.20938873	41.39437103	0.930660605	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500095215	0.006462791	294.0665325	296.0784687	16.29885828	-0.986913285	2.483158028	31.75012704	26.53121539	21.92250061	2.640991045	0.239089305	0.40816789	2.232823156	0.149985716	29.22255826	0.939367848	17.05489834	397.598913	0.000482356	0	89.07816311	882.2344971	0.667303889	#DIV/0!
635	8669	PSC-1283	120904	2355	bro	co	-	NA	32	14:36:05	1102.5	0	4.474965298	0.291331999	353.7347809	17	17	0	0	321.5083008	1035.351563	412.9875488	#DIV/0!	0.68946944	0.601113705	-1	0.87	0.92	9.372221947	0.874686111	0.031181684	0.871849672	3.220294966	-1	398.3937073	0.5	104.7348788	7.53863486	2.047892674	21.10942268	2	4.644859791	1	9.289719582	23.07255173	21.10942268	22.12104034	399.8522644	394.8847351	0.947357118	5.94286871	2.616607428	16.41424751	300.0226746	200.7379913	200	broco200	17.399086	78.22357178	41.3748703	0.946740031	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500113373	0.007538635	294.2594227	296.2225517	32.1180779	-1.115483637	2.512765091	32.12286314	26.17999444	22.09098721	2.66826709	0.282473438	0.464872417	2.203394673	0.177320972	27.67039803	0.895792492	19.4454137	394.2344245	0.002207254	0	175.582733	713.8432617	0.601113705	#DIV/0!
634	8664	PSC-1283	120904	2355	bro	co	-	NA	27	14:34:03	980	0	13.1753796	0.295965944	301.5600326	16	16	0	0	304.6289063	805.3564453	392.7216797	#DIV/0!	0.621746485	0.512362902	-1	0.87	0.92	9.386978149	0.874693489	0.04069109	0.824070444	2.643729563	-1	599.7229614	0.5	134.3860695	7.652338664	2.047081115	21.1460762	2	4.644859791	1	9.289719582	22.96836853	21.1460762	22.12761497	400.1813965	389.4117432	0.954987645	6.02555275	2.65439105	16.74804306	300.0150452	398.2717285	400	broco400	63.14131927	78.22432709	40.73601532	0.955605865	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500075226	0.007652339	294.2960762	296.1183685	63.72347514	-1.015268038	2.518425924	32.19491964	26.16936689	22.05722237	2.662781281	0.286827752	0.471344809	2.191436472	0.180066552	23.58933063	0.774398918	19.69083774	387.4970715	0.006695128	0	348.3656878	500.7275391	0.512362902	#DIV/0!
633	8655	PSC-1283	120904	2355	bro	co	-	NA	18	14:30:00	737.5	0	15.41133211	0.304535193	289.4869722	15	15	0	0	291.3479004	645.8908691	366.8811035	#DIV/0!	0.548920856	0.431976637	-1	0.87	0.92	10.03293705	0.875016469	0.031274095	0.786956139	2.216905865	-1	801.2515869	0.5	151.4312102	8.068001315	2.098009875	21.61096954	2	4.644859791	1	9.289719582	23.06113815	21.61096954	22.11920738	399.8369751	387.4800415	0.961013615	6.305156231	2.656043053	17.42614937	300.0343323	599.7121582	600	broco600	18.87382507	78.22013092	41.41448212	0.954627872	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500171661	0.008068001	294.7609695	296.2111382	95.95394317	-0.975742363	2.591200021	33.12702229	26.82186606	22.33605385	2.70838064	0.294868816	0.493190146	2.215190494	0.185137762	22.64370887	0.747101634	20.02650563	385.2404369	0.008011494	0	524.7580148	354.5429688	0.431976637	#DIV/0!
632	8647	PSC-1283	120904	2355	bro	co	-	NA	10	14:26:27	524	0	16.33740608	0.274393544	274.2209576	14	14	0	0	291.3476563	567.046875	376.954834	#DIV/0!	0.486201813	0.335231617	-1	0.87	0.92	9.976927757	0.874988464	0.024723216	0.689490677	1.946289468	-1	997.8943481	0.5	146.3530801	7.579761427	2.180328773	21.96258926	2	4.644859791	1	9.289719582	23.05263519	21.96258926	22.12409973	399.7192993	386.8733826	0.949058354	5.971811295	2.62443018	16.51384354	300.0146179	801.4507446	800	broco800	66.75569916	78.2224884	41.31578827	0.946115375	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.50007309	0.007579761	295.1125893	296.2026352	128.2321163	-0.776137488	2.647458713	33.84523769	27.8734264	22.50761223	2.736775152	0.266521218	0.46712994	2.269645212	0.167265594	21.45024567	0.708813193	18.38235143	384.4991991	0.007810678	0	701.2601559	275.6992188	0.335231617	#DIV/0!
631	8640	PSC-1283	120904	2355	bro	co	-	NA	3	14:23:19	336.5	0	16.03290293	0.237549821	261.7433402	13	13	0	0	307.081543	450.1435547	391.7531738	#DIV/0!	0.317814196	0.129715021	-1	0.87	0.92	9.86294651	0.874931473	0.019504122	0.408147349	1.465876296	-1	1987.310303	0.5	112.7716668	6.839349581	2.263610736	22.2461319	2	4.644859791	1	9.289719582	22.9776001	22.2461319	22.12801361	399.8259583	387.3747559	0.963807464	5.496977329	2.677364826	15.27007484	300.0881958	998.1325684	1000	broco1000	73.64933014	78.22303009	41.31035614	0.928257823	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500440979	0.00683935	295.3961319	296.1276001	159.7012074	-0.535351234	2.693600959	34.4348839	28.93790657	22.611866	2.754157074	0.231626831	0.429990223	2.324166851	0.145287511	20.47435718	0.675685073	16.38937454	385.0448234	0.006824381	0	873.2975985	143.0620117	0.129715021	#DIV/0!
639	8704	PSC-1283	120904	2355	bro	co	-	NA	67	14:52:15	2072.5	0	16.66205772	0.228724664	252.8676383	21	21	0	0	369.7617188	1474.426514	324.7878418	#DIV/0!	0.749216583	0.779719207	-1	0.87	0.92	9.772080421	0.87488604	0.02018906	1.040712691	3.98750449	-1	0.936459064	0.5	0.319410009	7.277278458	2.49250521	23.96838379	2	4.644859791	1	9.289719582	23.49227333	23.96838379	22.12099457	401.5460815	388.5516357	1.531570315	6.352766514	4.123075485	17.10201263	299.9690247	999.9394531	1000	broco1000	61.07451248	78.19994354	41.40010834	0.963446021	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499845123	0.007277278	297.1183838	296.6422733	159.9903089	-0.665095265	2.989291192	38.22625768	31.87349117	23.73032856	2.946800655	0.223228495	0.496785983	2.450014673	0.140001411	19.77423504	0.650795454	16.767256	386.1302733	0.007235304	0	874.8330686	1104.664795	0.779719207	#DIV/0!
640	8714	PSC-1283	120904	2355	bro	co	-	NA	77	14:57:04	2361.5	0	20.55544442	0.285282202	250.6145234	22	22	0	0	282.6350098	550.7189941	351.0024414	#DIV/0!	0.486789065	0.36264693	-1	0.87	0.92	9.953927994	0.874976964	0.020566162	0.744977561	1.94851655	-1	999.9763794	0.5	158.6501076	8.696732427	2.401537732	23.89464378	2	4.644859791	1	9.289719582	23.47881889	23.89464378	22.11847115	400.7692261	384.8354492	1.591516733	7.346362591	4.288302422	19.7945919	300.0199585	1197.862915	1200	broco1200	59.6309967	78.20668793	40.91973114	1.008934379	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500099792	0.008696732	297.0446438	296.6288189	191.6580621	-0.786091581	2.976072419	38.05393755	30.70757496	23.68673134	2.939076465	0.276782367	0.574534687	2.364541778	0.173733071	19.59973182	0.651225151	19.89090444	381.8482923	0.010707561	0	1048.102457	268.0839844	0.36264693	#DIV/0!
641	8726	PSC-1283	120904	2355	bro	co	-	NA	89	15:03:04	2721.5	0	22.22784933	0.331593408	256.7442779	23	23	0	0	278.9440918	526.8928223	351.9475098	#DIV/0!	0.470586654	0.332032066	-1	0.87	0.92	9.922253609	0.874961127	0.01896827	0.705570511	1.888883249	-1	1197.88501	0.5	174.0018722	9.860967554	2.354065496	23.67710876	2	4.644859791	1	9.289719582	23.40836143	23.67710876	22.1184845	400.2987976	382.9598694	0.933965623	7.459953308	2.52679038	20.18247414	299.9516907	1399.563232	1400	broco1400	45.9580307	78.19197845	41.29763031	0.993550181	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499758453	0.009860968	296.8271088	296.5583614	223.9301122	-0.855799861	2.937374005	37.56618087	30.10622756	23.5427351	2.913690086	0.320165219	0.583308508	2.330381577	0.201099563	20.07534304	0.670420841	20.8380295	379.7296754	0.012197745	0	1224.563423	247.9487305	0.332032066	#DIV/0!
642	8732	PSC-1283	120904	2355	bro	co	-	NA	95	15:05:45	2881.5	0	22.40150926	0.345297579	259.7058576	24	24	0	0	274.5239258	504.5324707	356.9541016	#DIV/0!	0.455884523	0.292505196	-1	0.87	0.92	9.972551346	0.874986276	0.016715932	0.641621246	1.837845169	-1	1399.394775	0.5	179.0791723	10.42168619	2.393425094	23.69146538	2	4.644859791	1	9.289719582	23.31350517	23.69146538	22.11363029	400.4156494	382.8188171	0.087890238	6.98820591	0.239176914	19.01710129	299.9531555	1599.970703	1600	broco1600	20.40028	78.20165253	41.07701874	0.964259982	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.499765778	0.010421686	296.8414654	296.4635052	255.9953068	-0.83135544	2.939914344	37.59401815	30.60581224	23.50248528	2.90662847	0.332922882	0.54648925	2.360139219	0.209154297	20.30942724	0.678404107	19.71660828	379.5633865	0.011636575	0	1399.952407	230.0085449	0.292505196	#DIV/0!
643	8738	PSC-1283	120904	2355	bro	co	-	NA	101	15:08:18	3034.5	0	23.37408664	0.350245828	255.9562078	25	25	0	0	273.96875	487.1010742	361.7050781	#DIV/0!	0.437552565	0.257433216	-1	0.87	0.92	9.900594711	0.874950297	0.015482679	0.588348091	1.777943923	-1	1599.698608	0.5	180.1590723	10.53617532	2.386782966	23.65452576	2	4.644859791	1	9.289719582	23.1975956	23.65452576	22.12213898	400.2945251	382.0305786	0.015646873	6.989824295	0.042877924	19.15457153	300.0362244	1799.280396	1800	broco1800	56.93262482	78.19924164	40.73314667	0.967312217	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500181122	0.010536175	296.8045258	296.3475956	287.8848568	-0.727550094	2.933381926	37.5116416	30.5218173	23.42606068	2.893261366	0.337520456	0.546598959	2.346662407	0.212057826	20.01558134	0.669988797	19.80561741	378.6338112	0.012226542	0	1574.280917	213.1323242	0.257433216	#DIV/0!
644	8743	PSC-1283	120904	2355	bro	co	-	NA	106	15:10:39	3176.5	0	24.24937327	0.362251036	255.2003105	26	26	0	0	274.4794922	472.3911133	366.1516113	#DIV/0!	0.418957122	0.224897334	-1	0.87	0.92	8.959234238	0.874479617	0.014538583	0.536802747	1.721043381	-1	1799.132935	0.5	176.916059	11.07362957	2.426654174	24.02274895	2	4.644859791	1	9.289719582	23.31354713	24.02274895	22.12125969	400.9664001	381.9844971	-0.005824835	7.320883274	-0.015848681	19.91925049	300.0682068	1985.998047	2000	broco2000	53.03937149	78.18939972	41.09841156	0.963269591	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500341034	0.01107363	297.1727489	296.4635471	317.7596804	-0.714159803	2.999069642	38.35647355	31.03559028	23.66814804	2.935789417	0.348655283	0.572415469	2.363373949	0.219091578	19.95395908	0.668090753	20.30305331	378.4605313	0.013008921	0	1736.714812	197.9116211	0.224897334	#DIV/0!
735	10244	PSC-1283	120921	2760	bro	co	-	1	40	16:18:52	1071.5	0	-5.715432012	0.131680926	456.0913788	46	45	311.3813477	1672.865479	365.359375	1464.927856	363.9291992	0.813863487	0.750595653	0.751571931	-1	0.87	0.92	0	0.87	-5.498071904	1.00130067	0.159033768	0.141943933	48.74836731	0.5	15.93748847	3.304590141	1.953170303	21.8425293	2	4.644859791	1	9.289719582	23.33751488	21.8425293	23.09513855	400.3434143	403.264801	6.426173687	8.609903336	17.50512695	23.45368576	300.0497742	0.985806823	0	broco0	1019.785034	78.39344025	37.11725616	0.738572657	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500248871	0.00330459	294.9925293	296.4875149	0.157729088	-0.516041661	2.628130246	33.5248745	24.91497117	22.59002209	2.750507126	0.129840449	0.674959943	2.075547183	0.081313653	35.75457225	1.130997245	25.14383562	404.0953786	-0.003556286	1361.484131	0.857651936	1099.568481	0.954446699	0.152728642
734	10238	PSC-1283	120921	2760	bro	co	-	1	34	16:16:20	919.5	0	-3.197384144	0.150615447	418.8835777	45	44	311.3813477	1672.865479	362.6821289	1382.739868	370.8515625	0.813863487	0.737707621	0.731799472	-1	0.87	0.92	7.14273262	0.873571366	-0.051622258	0.991991205	0.221438939	0.209819372	102.0431671	0.5	32.61703022	3.76324453	1.949270722	21.73083496	2	4.644859791	1	9.289719582	23.61709976	21.73083496	23.48717499	399.9379272	401.0631104	5.943099499	8.43032074	15.92111492	22.58419418	300.0552673	48.72710419	50	broco50	1036.006958	78.40613556	36.9628067	0.744535983	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500276337	0.003763245	294.880835	296.7670998	7.796336496	-0.548929569	2.610259593	33.29152208	24.86120134	22.67396736	2.764556894	0.148212459	0.660988871	2.103568023	0.092845724	32.84304258	1.044433075	24.94851798	401.5277604	-0.001986662	1361.484131	42.56660298	1020.057739	0.944490837	0.21309511
733	10232	PSC-1283	120921	2760	bro	co	-	1	28	16:13:48	767	0	1.406921976	0.166973322	368.2447757	44	43	311.3813477	1672.865479	356.532959	1299.697266	385.3549805	0.813863487	0.725679996	0.703504046	-1	0.87	0.92	8.896215439	0.874448108	0.026930413	0.969441145	0.283490841	0.287119334	202.3434753	0.5	62.23860518	4.403284395	2.059601603	22.38092804	2	4.644859791	1	9.289719582	24.31181335	22.38092804	24.26461411	400.4628601	398.3557434	5.458201408	8.368862152	14.02454376	21.5033226	300.030426	102.2080154	100	broco100	1024.936523	78.40744781	36.71421051	0.733210146	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.50015213	0.004403284	295.530928	297.4618134	16.35328211	-0.624903984	2.715782725	34.63679537	26.26793322	23.3463707	2.879380418	0.164025136	0.656181122	2.223199296	0.102776572	28.87313303	0.924411865	23.86366911	398.1512868	0.000843255	1361.484131	89.3756057	943.1643066	0.925151835	0.274089286
732	10226	PSC-1283	120921	2760	bro	co	-	1	22	16:11:16	615.5	0	5.130677285	0.193240473	336.7507441	43	42	311.3813477	1672.865479	357.2941895	1209.371704	423.2436523	0.813863487	0.704562139	0.650030135	-1	0.87	0.92	9.372221947	0.874686111	0.034642984	0.922601569	0.352313689	0.383251711	399.1095581	0.5	113.4613258	4.982366316	2.019755235	22.11293411	2	4.644859791	1	9.289719582	24.75262642	22.11293411	24.85476875	400.0917969	395.3584595	5.023488998	8.317212105	12.57066917	20.81280899	300.0207825	202.3209839	200	broco200	1046.440918	78.40161896	36.93128204	0.724312365	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500103912	0.004982366	295.2629341	297.9026264	32.3713567	-0.631111059	2.671838129	34.07886425	25.76165214	23.43278027	2.894434501	0.189302685	0.652082894	2.242351607	0.118661773	26.40180352	0.851760563	24.342419	394.6128595	0.003164953	1361.484131	176.9673546	852.0775146	0.875430394	0.340432741
731	10220	PSC-1283	120921	2760	bro	co	-	1	16	16:08:32	451	0	13.5920771	0.22196931	276.2815958	42	41	311.3813477	1672.865479	354.8269043	1060.054321	445.7424316	0.813863487	0.665274791	0.579509821	-1	0.87	0.92	9.386978149	0.874693489	0.041792977	0.871083391	0.464941747	0.578094108	600.8583984	0.5	152.2855984	5.57637845	1.974817876	21.78874969	2	4.644859791	1	9.289719582	24.67232895	21.78874969	24.85207558	400.4344788	389.9237671	4.535600662	8.222531319	11.40498638	20.675951	300.0070801	399.1700134	400	broco400	1039.68811	78.40584564	36.71021271	0.711973727	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.5000354	0.005576378	294.9387497	297.8223289	63.86720072	-0.599275788	2.619512398	33.40965684	25.18712553	23.23053932	2.859307987	0.216789329	0.644694521	2.214613465	0.135949389	21.66209216	0.708552848	24.80528933	387.9485402	0.008690725	1361.484131	349.1514118	705.227417	0.820534347	0.450105252
730	10212	PSC-1283	120921	2760	bro	co	-	1	8	16:04:51	230	0	18.5575801	0.230186505	241.165838	41	40	311.3813477	1672.865479	350.9726563	901.7851563	432.3173828	0.813863487	0.610802358	0.520598249	-1	0.87	0.92	9.810177803	0.874905089	0.037215556	0.852318663	0.583315311	0.855059896	798.6902466	0.5	181.8913436	5.976678431	2.042779463	22.01577377	2	4.644859791	1	9.289719582	23.48138237	22.01577377	23.47488785	400.1095276	386.2021484	3.869253635	7.821647167	10.45085239	21.12626457	300.0678406	600.6613159	600	broco600	1051.672485	78.40818024	36.09619904	0.717555583	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500339203	0.005976678	295.1657738	296.6313824	96.1058084	-0.604831475	2.656060584	33.87478928	26.05314212	22.74857807	2.777097021	0.224620712	0.613281121	2.1638159	0.140877608	18.90937449	0.624454936	23.35154097	383.505325	0.011299663	1361.484131	525.521642	550.8125	0.795163863	0.56635278
736	10285	PSC-1283	120921	2760	bro	co	-	1	81	16:39:19	2298	0	18.93138556	0.228597967	236.3292161	47	46	311.3813477	1672.865479	391.796875	1532.980225	346.8615723	0.813863487	0.744421442	0.773733825	-1	0.87	0.92	9.866202354	0.874933101	0.028561971	1.039376059	0.109194194	0.091250527	0.898187697	0.5	0.304020967	6.22622021	2.142755914	22.27099228	2	4.644859791	1	9.289719582	23.85196304	22.27099228	23.42026901	399.6775208	385.459198	2.956614256	7.077306271	7.809644222	18.69410133	300.0542297	797.5803833	800	broco800	944.0689087	78.40893555	35.88248444	0.716501296	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500271149	0.00622622	295.4209923	297.001963	127.6128585	-0.517326437	2.697679965	34.40526193	27.32795566	23.06147766	2.830230981	0.223107813	0.554924051	2.27530693	0.13992546	18.53032227	0.613110849	20.83608839	382.7080525	0.01030697	1361.484131	697.8294782	1141.18335	0.970955913	0.102744682
729	10207	PSC-1283	120921	2760	bro	co	-	1	3	16:02:47	105.5	0	19.9122761	0.239742542	236.1348744	40	39	311.3813477	1672.865479	318.8361816	474.2424316	389.9169922	0.813863487	0.327693685	0.177810828	-1	0.87	0.92	10.0348835	0.875017442	0.029928095	0.542612922	0.885226819	2.527447919	1984.043091	0.5	154.3462274	6.212639979	2.041336187	21.90425682	2	4.644859791	1	9.289719582	22.61289215	21.90425682	21.91893578	399.9953918	385.1264954	3.500286341	7.610234737	9.964546204	21.66466522	300.0213013	798.5562744	800	broco800	1033.772949	78.40968323	36.37491608	0.701016009	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500106506	0.00621264	295.0542568	295.7628922	127.7690011	-0.553755958	2.638052282	33.6444706	26.03423586	22.25857449	2.695641821	0.233711091	0.596716095	2.098925726	0.146599605	18.5152607	0.613135885	22.9775406	382.2328049	0.011970064	1361.484131	698.7506683	155.40625	0.517775256	0.880379741
737	10293	PSC-1283	120921	2760	bro	co	-	1	89	16:42:52	2511	0	21.59596432	0.222883323	212.735083	48	47	311.3813477	1672.865479	347.4152832	891.6630859	427.2038574	0.813863487	0.610373819	0.520890946	-1	0.87	0.92	9.86294651	0.874931473	0.025860151	0.853396608	0.589386456	0.876118351	797.5871582	0.5	181.7477342	5.969445411	2.106907701	21.88739777	2	4.644859791	1	9.289719582	21.63912392	21.88739777	20.77709961	399.9217834	383.9981079	2.787399769	6.739760399	8.419662476	20.35822296	300.0339966	998.6787109	1000	broco1000	910.4301758	78.40507507	35.39493561	0.716049731	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500169983	0.005969445	295.0373978	294.7891239	159.7885902	-0.425150933	2.635339121	33.6118436	26.8720832	21.76326084	2.615436614	0.217661095	0.52843142	2.087005194	0.136497924	16.67951015	0.554000342	20.31729339	380.8597406	0.011520555	1361.484131	873.7754359	544.2478027	0.800402973	0.573787365
738	10304	PSC-1283	120921	2760	bro	co	-	1	100	16:47:56	2815	0	23.39871599	0.233727731	207.0617548	49	48	311.3813477	1672.865479	333.3168945	744.7038574	408.8969727	0.813863487	0.552416855	0.450926743	-1	0.87	0.92	10.03117085	0.875015585	0.023243876	0.816279841	0.692891346	1.246349958	998.4202271	0.5	196.9723	6.198238186	2.088909175	21.77849388	2	4.644859791	1	9.289719582	21.97534943	21.77849388	21.54433823	400.6694336	383.4886475	2.642514467	6.746082306	7.820301533	19.964468	300.0522766	1199.617065	1200	broco1200	742.9233398	78.41033936	35.72888947	0.696871817	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500261383	0.006198238	294.9284939	295.1253494	191.9387262	-0.31715398	2.617871778	33.38681863	26.64073632	21.87692165	2.63365441	0.227991504	0.528962603	2.104691807	0.142999186	16.23578246	0.539942332	20.5702893	380.0883008	0.01266333	1361.484131	1049.683629	411.3869629	0.774958321	0.681727829
739	10313	PSC-1283	120921	2760	bro	co	-	1	109	16:52:11	3070	0	23.88012717	0.248567976	211.7518686	50	49	311.3813477	1672.865479	327.2573242	659.0239258	397.1601563	0.813863487	0.503421179	0.39735093	-1	0.87	0.92	9.910624504	0.874955312	0.020300772	0.789301178	0.753444864	1.538398703	1199.708862	0.5	208.5479749	6.596612353	2.093178547	21.89468956	2	4.644859791	1	9.289719582	21.0593338	21.89468956	20.17461395	399.4753418	381.8788757	2.56306529	6.929582119	8.022382736	21.68956184	300.0515442	1400.729126	1400	broco1400	582.1751709	78.40786743	35.24521637	0.697231352	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500257721	0.006596612	295.0446896	294.2093338	224.1166551	-0.304228009	2.636512304	33.62560914	26.69602702	21.47701168	2.570043904	0.24209029	0.543333756	2.026710148	0.151875376	16.60301244	0.554500084	21.07662905	378.4085695	0.013300771	1361.484131	1225.57539	331.7666016	0.753255746	0.744659104
740	10328	PSC-1283	120921	2760	bro	co	-	1	124	16:59:35	3514.5	0	26.19016135	0.277797405	213.0986068	51	50	311.3813477	1672.865479	317.9804688	610.2546387	393.5310059	0.813863487	0.478938055	0.355136396	-1	0.87	0.92	9.974285126	0.874987143	0.019403754	0.741507992	0.784281199	1.741258112	1400.844238	0.5	217.6490152	7.266600016	2.069143544	21.90969467	2	4.644859791	1	9.289719582	21.48225021	21.90969467	20.95879936	399.8464355	380.5465698	2.458507776	7.266767502	7.498268604	22.16310692	300.0584717	1601.490479	1600	broco1600	516.296814	78.40960693	35.6412735	0.706788123	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500292358	0.0072666	295.0596947	294.6322502	256.2384708	-0.275963521	2.638927927	33.65567091	26.38890341	21.69597244	2.604703555	0.269731425	0.569784383	2.034919171	0.169288726	16.708978	0.559980364	22.27784765	376.740565	0.015487061	1361.484131	1401.283578	292.2741699	0.725135498	0.780479784
